mmsi, lat, lon, timestamp, imo, vesseltypeint, vessel name, callsign, length, width
1, 6.43049, 3.36185, 1301158420, 9151735, 33, SnDn GUMEL, uNTC, 90, 15
1, 6.43049, 3.36185, 1301158480, 9151735, 33, SnDn GUMEL, uNTC, 90, 15
237, 3.66096, 9.29392, 1301158274, 0, 90, MISS  DIANA, LOtqpMD, 12, 18
237, 3.66096, 9.29393, 1301158313, 0, 90, MISS  DIANA, LOtqpMD, 12, 18
237, 3.66093, 9.29393, 1301158422, 0, 90, MISS  DIANA, LOtqpMD, 12, 18
1193046, -5.59322, 11.6712, 1301158160, 303174162, 52, C ATLANTIS, WCZwuqr, 53, 14
1193046, -5.59322, 11.6712, 1301158220, 303174162, 52, C ATLANTIS, WCZwuqr, 53, 14
1193046, -5.59321, 11.6712, 1301158319, 303174162, 52, C ATLANTIS, WCZwuqr, 53, 14
1193046, 4.3766, 7.95356, 1301158372, 303174162, 52, C ATLANTIS, WCZwuqr, 53, 14
1193046, 4.40978, 7.13213, 1301158428, 303174162, 52, C ATLANTIS, WCZwuqr, 53, 14
1193046, 4.27234, 7.7874, 1301158492, 303174162, 52, C ATLANTIS, WCZwuqr, 53, 14
9263978, -5.34507, 11.9316, 1301158153, 576032000, 52, WIGGINS TIDE, YJURy, 60, 17
9263978, -5.34507, 11.9316, 1301158193, 576032000, 52, WIGGINS TIDE, YJURy, 60, 17
9263978, -5.34507, 11.9316, 1301158253, 576032000, 52, WIGGINS TIDE, YJURy, 60, 17
36704240, 4.25624, 7.0363, 1301158363, 8968686, 90, FAST SUPPLIER, WDDtvx, 45, 9
36704240, 4.25656, 7.03649, 1301158373, 8968686, 90, FAST SUPPLIER, WDDtvx, 45, 9
80281600, -4.77681, 11.8574, 1301158123, 1048576, 0, , , 0, 0
80281600, -4.77679, 11.8574, 1301158202, 1048576, 0, , , 0, 0
80281600, -4.77679, 11.8574, 1301158252, 1048576, 0, , , 0, 0
80281600, -4.7768, 11.8574, 1301158302, 1048576, 0, , , 0, 0
80281600, -4.77679, 11.8574, 1301158372, 1048576, 0, , , 0, 0
80281600, -4.77679, 11.8574, 1301158431, 1048576, 0, , , 0, 0
80281600, -4.7768, 11.8574, 1301158472, 1048576, 0, , , 0, 0
205019000, -10.7484, 13.7362, 1301158075, 7615593, 52, ALPHONSE LETZER, ORLC, 0, 0
205019000, -10.7485, 13.7361, 1301158255, 7615593, 52, ALPHONSE LETZER, ORLC, 0, 0
205037000, 4.7558, 7.04254, 1301158363, 833007200, 99, NORMA, ORTK   , 82, 20
205037000, 4.7558, 7.04253, 1301158434, 833007200, 99, NORMA, ORTK   , 82, 20
205037000, 4.7558, 7.04254, 1301158494, 833007200, 99, NORMA, ORTK   , 82, 20
205054000, -4.77877, 10.6348, 1301158132, 8515520, 33, ORWELL, ORTV, 0, 0
205054000, -4.77976, 10.6345, 1301158203, 8515520, 33, ORWELL, ORTV, 0, 0
205054000, -4.78083, 10.6342, 1301158283, 8515520, 33, ORWELL, ORTV, 0, 0
205054000, -4.78258, 10.6337, 1301158412, 8515520, 33, ORWELL, ORTV, 0, 0
205062000, 4.437, 7.15283, 1301158296, 7606293, 33, ATLANTICO DUE, ORUW   , 106, 17
205062000, 4.43683, 7.15283, 1301158356, 7606293, 33, ATLANTICO DUE, ORUW   , 106, 17
205062000, 4.43683, 7.15267, 1301158476, 7606293, 33, ATLANTICO DUE, ORUW   , 106, 17
205062000, 4.43676, 7.15273, 1301158497, 7606293, 33, ATLANTICO DUE, ORUW   , 106, 17
205067000, -6.28309, 10.7052, 1301158084, 8117471, 52, PRESIDENT HUBERT, ORLD, 0, 0
205067000, -6.28317, 10.7052, 1301158137, 8117471, 52, PRESIDENT HUBERT, ORLD, 0, 0
205067000, -6.28335, 10.7051, 1301158190, 8117471, 52, PRESIDENT HUBERT, ORLD, 0, 0
205067000, -6.28339, 10.7051, 1301158206, 8117471, 52, PRESIDENT HUBERT, ORLD, 0, 0
205067000, -6.28348, 10.705, 1301158250, 8117471, 52, PRESIDENT HUBERT, ORLD, 0, 0
205067000, -6.2835, 10.705, 1301158257, 8117471, 52, PRESIDENT HUBERT, ORLD, 0, 0
205067000, -6.28357, 10.705, 1301158298, 8117471, 52, PRESIDENT HUBERT, ORLD, 0, 0
205067000, -6.28367, 10.705, 1301158317, 8117471, 52, PRESIDENT HUBERT, ORLD, 0, 0
205067000, -6.28362, 10.705, 1301158326, 8117471, 52, PRESIDENT HUBERT, ORLD, 0, 0
205067000, -6.28369, 10.7049, 1301158363, 8117471, 52, PRESIDENT HUBERT, ORLD, 0, 0
205067000, -6.28383, 10.7048, 1301158427, 8117471, 52, PRESIDENT HUBERT, ORLD, 0, 0
205340000, -6.08439, 10.6813, 1301158141, 9261487, 52, UNION MANTA, ORKJ, 0, 0
205340000, -6.0844, 10.6813, 1301158190, 9261487, 52, UNION MANTA, ORKJ, 0, 0
205340000, -6.0844, 10.6813, 1301158250, 9261487, 52, UNION MANTA, ORKJ, 0, 0
205340000, -6.08441, 10.6813, 1301158310, 9261487, 52, UNION MANTA, ORKJ, 0, 0
205340000, -6.0844, 10.6813, 1301158441, 9261487, 52, UNION MANTA, ORKJ, 0, 0
205340000, -6.08439, 10.6813, 1301158501, 9261487, 52, UNION MANTA, ORKJ, 0, 0
205407000, 0.319317, 9.40417, 1301158235, 9289207, 70, SAFMARINE KURAMO, ONBC, 0, 0
205558000, -7.67492, 11.7218, 1301158082, 9537513, 52, UNION WARRIOR, ORPI, 0, 0
205558000, -7.6742, 11.7194, 1301158202, 9537513, 52, UNION WARRIOR, ORPI, 0, 0
205558000, -7.67348, 11.717, 1301158318, 9537513, 52, UNION WARRIOR, ORPI, 0, 0
205558000, -7.67299, 11.7165, 1301158355, 9537513, 52, UNION WARRIOR, ORPI, 0, 0
205558000, -7.67249, 11.7158, 1301158393, 9537513, 52, UNION WARRIOR, ORPI, 0, 0
205566000, -6.14584, 10.7431, 1301158108, 9537525, 32, UNION FIGHTER, ORPP   , 41, 14
205566000, -6.14466, 10.7439, 1301158249, 9537525, 32, UNION FIGHTER, ORPP   , 41, 14
205566000, -6.14409, 10.7442, 1301158318, 9537525, 32, UNION FIGHTER, ORPP   , 41, 14
205566000, -6.14363, 10.7445, 1301158369, 9537525, 32, UNION FIGHTER, ORPP   , 41, 14
209028000, 1.53354, 9.34746, 1301158266, 9579602, 90, BOURBON LIBERTY rst, uBCQs  , 60, 15
209028000, 1.53353, 9.34746, 1301158305, 9579602, 90, BOURBON LIBERTY rst, uBCQs  , 60, 15
209028000, 1.53353, 9.34746, 1301158356, 9579602, 90, BOURBON LIBERTY rst, uBCQs  , 60, 15
209028000, 1.53353, 9.34746, 1301158425, 9579602, 90, BOURBON LIBERTY rst, uBCQs  , 60, 15
209028000, 1.53353, 9.34746, 1301158466, 9579602, 90, BOURBON LIBERTY rst, uBCQs  , 60, 15
209211000, -8.7497, 13.2951, 1301158104, 9038531, 80, EQUINOX, PsBHu, 0, 0
209211000, -8.74963, 13.2951, 1301158284, 9038531, 80, EQUINOX, PsBHu, 0, 0
209256000, 3.77513, 8.72926, 1301158353, 9305398, 52, LAMNALCO HERON, PsYKy, 0, 0
209340000, -13.2947, 10.8, 1301158070, 9138678, 70, MASTER, PsYCx, 0, 0
209340000, -13.291, 10.7998, 1301158130, 9138678, 70, MASTER, PsYCx, 0, 0
209340000, -13.2855, 10.7995, 1301158220, 9138678, 70, MASTER, PsYCx, 0, 0
209340000, -13.2795, 10.7992, 1301158319, 9138678, 70, MASTER, PsYCx, 0, 0
209340000, -13.274, 10.7988, 1301158410, 9138678, 70, MASTER, PsYCx, 0, 0
209495000, -8.79507, 13.261, 1301158309, 9210725, 70, UAL COBURG, PsCVy  , 126, 19
209630000, -9.81417, 12.9527, 1301158016, 9210701, 70, UAL ANGOLA, PsVWx, 0, 0
209630000, -9.81117, 12.952, 1301158063, 9210701, 70, UAL ANGOLA, PsVWx, 0, 0
209630000, -9.8105, 12.9518, 1301158072, 9210701, 70, UAL ANGOLA, PsVWx, 0, 0
209630000, -9.80867, 12.9513, 1301158103, 9210701, 70, UAL ANGOLA, PsVWx, 0, 0
209630000, -9.8075, 12.951, 1301158122, 9210701, 70, UAL ANGOLA, PsVWx, 0, 0
209630000, -9.803, 12.9498, 1301158192, 9210701, 70, UAL ANGOLA, PsVWx, 0, 0
209630000, -9.79917, 12.949, 1301158252, 9210701, 70, UAL ANGOLA, PsVWx, 0, 0
209630000, -9.79483, 12.9483, 1301158321, 9210701, 70, UAL ANGOLA, PsVWx, 0, 0
209630000, -9.79167, 12.9475, 1301158372, 9210701, 70, UAL ANGOLA, PsVWx, 0, 0
210289000, 2.93347, 9.80242, 1301158233, 9291846, 52, LAMNALCO CONDOR, PsNLy, 0, 0
210291000, 2.93755, 9.78784, 1301158406, 9291858, 52, LAMNALCO CORMORANT, PsNMy, 0, 0
210407000, -6.06465, 12.3296, 1301158144, 9240005, 33, WATERWAY, uBGDr, 0, 0
210407000, -6.06303, 12.3285, 1301158181, 9240005, 33, WATERWAY, uBGDr, 0, 0
210407000, -6.06125, 12.3284, 1301158276, 9240005, 33, WATERWAY, uBGDr, 0, 0
210407000, -6.0612, 12.3285, 1301158297, 9240005, 33, WATERWAY, uBGDr, 0, 0
210407000, -6.06112, 12.3285, 1301158364, 9240005, 33, WATERWAY, uBGDr, 0, 0
210407000, -6.06147, 12.3289, 1301158464, 9240005, 33, WATERWAY, uBGDr, 0, 0
210440000, 0.277992, 9.50081, 1301158265, 8821826, 33, ARGONAUTq, uBGBr, 82, 14
210440000, 0.279343, 9.50015, 1301158315, 8821826, 33, ARGONAUTq, uBGBr, 82, 14
210440000, 0.280527, 9.49948, 1301158355, 8821826, 33, ARGONAUTq, uBGBr, 82, 14
210440000, 0.282485, 9.49878, 1301158431, 8821826, 33, ARGONAUTq, uBGBr, 82, 14
210440000, 0.283352, 9.49888, 1301158476, 8821826, 33, ARGONAUTq, uBGBr, 82, 14
210457000, 4.42825, 7.15152, 1301158370, 9406130, 52, LAMNALCO EAGLE, CtSAr, 0, 0
210457000, 4.42825, 7.15152, 1301158380, 9406130, 52, LAMNALCO EAGLE, CtSAr, 0, 0
210457000, 4.42827, 7.15152, 1301158490, 9406130, 52, LAMNALCO EAGLE, CtSAr, 0, 0
210458000, -5.98114, 12.4181, 1301158131, 9061746, 52, CASTOR, uBKQr  , 28, 9
210458000, -5.98114, 12.4181, 1301158163, 9061746, 52, CASTOR, uBKQr  , 28, 9
210458000, -5.98116, 12.4181, 1301158273, 9061746, 52, CASTOR, uBKQr  , 28, 9
210458000, -5.98114, 12.4181, 1301158312, 9061746, 52, CASTOR, uBKQr  , 28, 9
210458000, -5.98114, 12.4181, 1301158362, 9061746, 52, CASTOR, uBKQr  , 28, 9
210458000, -5.98114, 12.4181, 1301158422, 9061746, 52, CASTOR, uBKQr  , 28, 9
210458000, -5.98115, 12.4181, 1301158443, 9061746, 52, CASTOR, uBKQr  , 28, 9
210617000, 4.20233, 8.33145, 1301158306, 9327944, 52, LAMNALCO CURLEW, CtCYr, 0, 0
210617000, 4.20242, 8.33147, 1301158344, 9327944, 52, LAMNALCO CURLEW, CtCYr, 0, 0
210617000, 4.20265, 8.33149, 1301158486, 9327944, 52, LAMNALCO CURLEW, CtCYr, 0, 0
210642000, 4.22719, 8.05425, 1301158358, 9214355, 52, LAMNALCO HAWK, PsYRy, 0, 0
210642000, 4.22716, 8.05424, 1301158408, 9214355, 52, LAMNALCO HAWK, PsYRy, 0, 0
210642000, 4.22713, 8.05425, 1301158468, 9214355, 52, LAMNALCO HAWK, PsYRy, 0, 0
210859000, -7.69124, 12.025, 1301158047, 9378228, 76, PGS APOLLO, uBVVr  , 117, 19
210859000, -7.6871, 12.0241, 1301158257, 9378228, 76, PGS APOLLO, uBVVr  , 117, 19
210859000, -7.68594, 12.0238, 1301158317, 9378228, 76, PGS APOLLO, uBVVr  , 117, 19
210859000, -7.68537, 12.0237, 1301158346, 9378228, 76, PGS APOLLO, uBVVr  , 117, 19
210859000, -7.68436, 12.0235, 1301158396, 9378228, 76, PGS APOLLO, uBVVr  , 117, 19
210870000, 4.6961, 7.15715, 1301158307, 9383170, 70, LAMNALCO MACAW, CtVRr  , 53, 14
210870000, 4.69608, 7.15715, 1301158367, 9383170, 70, LAMNALCO MACAW, CtVRr  , 53, 14
210870000, 4.69608, 7.15716, 1301158487, 9383170, 70, LAMNALCO MACAW, CtVRr  , 53, 14
210870000, 4.69608, 7.15716, 1301158498, 9383170, 70, LAMNALCO MACAW, CtVRr  , 53, 14
210922000, 4.42821, 7.15611, 1301158342, 9335795, 90, LAMNALCO ORIBI, CtDDr  , 30, 8
210922000, 4.42821, 7.1561, 1301158430, 9335795, 90, LAMNALCO ORIBI, CtDDr  , 30, 8
210922000, 4.42822, 7.15611, 1301158502, 9335795, 90, LAMNALCO ORIBI, CtDDr  , 30, 8
210932000, 4.42823, 7.15601, 1301158313, 9335753, 3, LAMNALCO ORYX, CtDEr  , 0, 0
210932000, 4.42822, 7.156, 1301158363, 9335753, 3, LAMNALCO ORYX, CtDEr  , 0, 0
210932000, 4.42823, 7.15601, 1301158423, 9335753, 3, LAMNALCO ORYX, CtDEr  , 0, 0
211819000, 5.54596, 0.0475333, 1301158478, 9124380, 70, HANJIN SALERNO, DPPH, 0, 0
212092000, 4.14327, 7.02448, 1301158321, 9383209, 52, LAMNALCO MALKOHA, uBLFr, 0, 0
212092000, 4.14764, 7.0236, 1301158421, 9383209, 52, LAMNALCO MALKOHA, uBLFr, 0, 0
212092000, 4.1493, 7.02328, 1301158460, 9383209, 52, LAMNALCO MALKOHA, uBLFr, 0, 0
212119000, -5.82436, 13.4467, 1301158198, 8103286, 70, BLUE MARINER, PsZBv, 0, 0
212119000, -5.82434, 13.4467, 1301158382, 8103286, 70, BLUE MARINER, PsZBv, 0, 0
212159000, 6.43154, 3.36046, 1301158453, 8801606, 70, AZURYT, uBMXr, 0, 0
212560000, -6.68242, 12.3557, 1301158097, 1204038, 90, AFRICAN LIFTER, uBRTr  , 90, 50
212560000, -6.6824, 12.3557, 1301158206, 1204038, 90, AFRICAN LIFTER, uBRTr  , 90, 50
212560000, -6.68241, 12.3557, 1301158256, 1204038, 90, AFRICAN LIFTER, uBRTr  , 90, 50
212560000, -6.68241, 12.3557, 1301158297, 1204038, 90, AFRICAN LIFTER, uBRTr  , 90, 50
212560000, -6.68241, 12.3557, 1301158326, 1204038, 90, AFRICAN LIFTER, uBRTr  , 90, 50
212560000, -6.6824, 12.3557, 1301158407, 1204038, 90, AFRICAN LIFTER, uBRTr  , 90, 50
212755000, -4.5367, 11.3796, 1301158130, 9350513, 52, SEA ANGLER, CtTLr, 0, 0
212755000, -4.53925, 11.3779, 1301158219, 9350513, 52, SEA ANGLER, CtTLr, 0, 0
212755000, -4.54053, 11.377, 1301158270, 9350513, 52, SEA ANGLER, CtTLr, 0, 0
212755000, -4.54162, 11.3763, 1301158310, 9350513, 52, SEA ANGLER, CtTLr, 0, 0
212755000, -4.54297, 11.3754, 1301158360, 9350513, 52, SEA ANGLER, CtTLr, 0, 0
212755000, -4.54432, 11.3744, 1301158410, 9350513, 52, SEA ANGLER, CtTLr, 0, 0
212755000, -4.54513, 11.3739, 1301158439, 9350513, 52, SEA ANGLER, CtTLr, 0, 0
212835000, -7.78135, 11.574, 1301158149, 9452969, 98, WG AMUNDSEN, uBXEr  , 90, 19
212835000, -7.78136, 11.5731, 1301158200, 9452969, 98, WG AMUNDSEN, uBXEr  , 90, 19
212835000, -7.78137, 11.5712, 1301158299, 9452969, 98, WG AMUNDSEN, uBXEr  , 90, 19
212955000, 4.0157, 5.71078, 1301158314, 8701064, 70, SAFMARINE ANGOLA, PsSXx, 0, 0
212955000, 4.01428, 5.71622, 1301158402, 8701064, 70, SAFMARINE ANGOLA, PsSXx, 0, 0
215179000, -11.7098, 8.6755, 1301158219, 9177674, 80, SAINT MICHEL, yHFEw, 0, 0
215179000, -11.712, 8.67633, 1301158270, 9177674, 80, SAINT MICHEL, yHFEw, 0, 0
215667000, -8.75014, 13.2885, 1301158196, 8706088, 80, NGOL LUENA, yHWCw, 0, 0
215667000, -8.75014, 13.2885, 1301158266, 8706088, 80, NGOL LUENA, yHWCw, 0, 0
215713000, 5.55465, 0.01017, 1301158488, 9288344, 70, SEALUCK II, yHXUw, 0, 0
215720000, -4.78007, 11.8251, 1301158183, 9278741, 70, CETUS STAR, yHYPw, 0, 0
215734000, 4.05723, 9.69338, 1301158439, 9365477, 80, PATERNA, yHOIy, 144, 22
218488000, -6.27981, 10.681, 1301158187, 9416563, 52, FAIRPLAYmsp, DFPRr, 0, 0
218488000, -6.2797, 10.6809, 1301158227, 9416563, 52, FAIRPLAYmsp, DFPRr, 0, 0
218488000, -6.27954, 10.6808, 1301158287, 9416563, 52, FAIRPLAYmsp, DFPRr, 0, 0
218488000, -6.27944, 10.6808, 1301158327, 9416563, 52, FAIRPLAYmsp, DFPRr, 0, 0
218488000, -6.27922, 10.6807, 1301158418, 9416563, 52, FAIRPLAYmsp, DFPRr, 0, 0
219041000, 4.5585, 4.61693, 1301158350, 8302894, 60, DAN SWIFT, OVZNr, 0, 0
219041000, 4.5585, 4.61693, 1301158421, 8302894, 60, DAN SWIFT, OVZNr, 0, 0
219041000, 4.55848, 4.61695, 1301158491, 8302894, 60, DAN SWIFT, OVZNr, 0, 0
219223000, 4.04248, 9.67823, 1301158268, 9356127, 79, MAERSK NEWPORT, OZDJr  , 210, 30
219223000, 4.04248, 9.67823, 1301158309, 9356127, 79, MAERSK NEWPORT, OZDJr  , 210, 30
219223000, 4.04248, 9.67823, 1301158369, 9356127, 79, MAERSK NEWPORT, OZDJr  , 210, 30
219223000, 4.04248, 9.67823, 1301158408, 9356127, 79, MAERSK NEWPORT, OZDJr  , 210, 30
219223000, 4.04247, 9.67823, 1301158478, 9356127, 79, MAERSK NEWPORT, OZDJr  , 210, 30
219276000, -6.11314, 10.999, 1301158194, 9144330, 52, MAERSK BATTLER, OYEPr, 0, 0
219276000, -6.11317, 10.999, 1301158267, 9144330, 52, MAERSK BATTLER, OYEPr, 0, 0
219276000, -6.11315, 10.999, 1301158314, 9144330, 52, MAERSK BATTLER, OYEPr, 0, 0
219276000, -6.11314, 10.999, 1301158366, 9144330, 52, MAERSK BATTLER, OYEPr, 0, 0
219276000, -6.11315, 10.999, 1301158386, 9144330, 52, MAERSK BATTLER, OYEPr, 0, 0
219276000, -6.11317, 10.999, 1301158434, 9144330, 52, MAERSK BATTLER, OYEPr, 0, 0
219587000, -2.289, 8.65617, 1301158211, 7122699, 52, THOR GUARDIAN, OWNTr, 0, 0
219587000, -2.29033, 8.6535, 1301158361, 7122699, 52, THOR GUARDIAN, OWNTr, 0, 0
219587000, -2.29067, 8.65267, 1301158403, 7122699, 52, THOR GUARDIAN, OWNTr, 0, 0
219587000, -2.29117, 8.65183, 1301158451, 7122699, 52, THOR GUARDIAN, OWNTr, 0, 0
220172000, -5.44748, 11.5141, 1301158155, 9245902, 52, MAERSK ACHIEVER, OXGXr, 0, 0
220172000, -5.44747, 11.5141, 1301158205, 9245902, 52, MAERSK ACHIEVER, OXGXr, 0, 0
220172000, -5.4475, 11.5142, 1301158276, 9245902, 52, MAERSK ACHIEVER, OXGXr, 0, 0
220172000, -5.4475, 11.514, 1301158316, 9245902, 52, MAERSK ACHIEVER, OXGXr, 0, 0
220172000, -5.44748, 11.5141, 1301158365, 9245902, 52, MAERSK ACHIEVER, OXGXr, 0, 0
220172000, -5.44747, 11.5141, 1301158425, 9245902, 52, MAERSK ACHIEVER, OXGXr, 0, 0
220172000, -5.44748, 11.5141, 1301158445, 9245902, 52, MAERSK ACHIEVER, OXGXr, 0, 0
220197000, -8.793, 13.2642, 1301158115, 9245914, 52, MAERSK WINNER, OXBOr, 0, 0
220197000, -8.7935, 13.263, 1301158215, 9245914, 52, MAERSK WINNER, OXBOr, 0, 0
220197000, -8.79383, 13.2623, 1301158264, 9245914, 52, MAERSK WINNER, OXBOr, 0, 0
220197000, -8.794, 13.262, 1301158295, 9245914, 52, MAERSK WINNER, OXBOr, 0, 0
220197000, -8.794, 13.2617, 1301158324, 9245914, 52, MAERSK WINNER, OXBOr, 0, 0
220237000, 6.0528, 2.42138, 1301158477, 9277723, 80, TORM ESTRID, OXMFr, 0, 0
220264000, 5.06747, 3.10073, 1301158408, 9297151, 80, SOFIE THERESA, OUQVr, 0, 0
220264000, 5.06757, 3.10178, 1301158447, 9297151, 80, SOFIE THERESA, OUQVr, 0, 0
220515000, 5.49075, 5.03922, 1301158395, 9363170, 80, RIKKE THERESA, OVYCr, 0, 0
220515000, 5.48983, 5.03538, 1301158485, 9363170, 80, RIKKE THERESA, OVYCr, 0, 0
220588000, -6.11539, 11.0012, 1301158120, 9388637, 52, MAERSK TRACKER, OYGPr, 0, 0
220589000, -8.79713, 13.2568, 1301158302, 9388649, 52, MAERSK TRANSPORTER, OYGQr, 0, 0
224095640, 1.8237, 9.74322, 1301158356, 7717846, 52, GARGAL, EFHB   , 25, 9
224143000, 4.06513, 9.69838, 1301158368, 9319193, 52, RED FOX, ECHR, 33, 12
224350690, -6.96389, 12.4176, 1301158377, 9397432, 72, SERTOSA TREINTAYCUAT, ECMS, 742, 0
226235000, 4.91445, 0.224125, 1301158492, 9247039, 33, ILE DE SEIN, FOUD, 0, 0
226270000, -2.26776, 8.6715, 1301158215, 8607189, 99, CGG SYMPHONY, FNPE   , 120, 24
226270000, -2.26831, 8.67049, 1301158269, 8607189, 99, CGG SYMPHONY, FNPE   , 120, 24
226270000, -2.26876, 8.66967, 1301158314, 8607189, 99, CGG SYMPHONY, FNPE   , 120, 24
226270000, -2.269, 8.66927, 1301158335, 8607189, 99, CGG SYMPHONY, FNPE   , 120, 24
226270000, -2.26957, 8.66829, 1301158389, 8607189, 99, CGG SYMPHONY, FNPE   , 120, 24
226278000, -4.76143, 11.8361, 1301158204, 9390056, 52, BOURBON ARCADIE, FNPO, 0, 0
226278000, -4.76141, 11.8361, 1301158264, 9390056, 52, BOURBON ARCADIE, FNPO, 0, 0
226278000, -4.7614, 11.8361, 1301158294, 9390056, 52, BOURBON ARCADIE, FNPO, 0, 0
226278000, -4.7614, 11.8361, 1301158354, 9390056, 52, BOURBON ARCADIE, FNPO, 0, 0
226288000, -8.07857, 11.3394, 1301158074, 9233272, 80, FAMENNE, FTST   , 333, 60
226288000, -8.07675, 11.3384, 1301158114, 9233272, 80, FAMENNE, FTST   , 333, 60
226288000, -8.06953, 11.3343, 1301158274, 9233272, 80, FAMENNE, FTST   , 333, 60
226288000, -8.06823, 11.3336, 1301158303, 9233272, 80, FAMENNE, FTST   , 333, 60
226288000, -8.06642, 11.3326, 1301158343, 9233272, 80, FAMENNE, FTST   , 333, 60
226299000, 3.88278, 9.51056, 1301158259, 9265378, 80, CAPE LIMBOH, FVFL, 0, 0
226299000, 3.88305, 9.51156, 1301158298, 9265378, 80, CAPE LIMBOH, FVFL, 0, 0
226299000, 3.88357, 9.51299, 1301158358, 9265378, 80, CAPE LIMBOH, FVFL, 0, 0
226299000, 3.8841, 9.51456, 1301158429, 9265378, 80, CAPE LIMBOH, FVFL, 0, 0
226304000, 3.56284, 7.45785, 1301158276, 9285524, 52, ANTENOR, FNJQ, 0, 0
226304000, 3.56283, 7.45784, 1301158285, 9285524, 52, ANTENOR, FNJQ, 0, 0
226304000, 3.56281, 7.45782, 1301158365, 9285524, 52, ANTENOR, FNJQ, 0, 0
226304000, 3.56284, 7.45783, 1301158415, 9285524, 52, ANTENOR, FNJQ, 0, 0
226304000, 3.56284, 7.45783, 1301158434, 9285524, 52, ANTENOR, FNJQ, 0, 0
226305000, -7.49653, 12.0814, 1301158084, 9285536, 52, ASTERIE, FNJR, 0, 0
226305000, -7.49636, 12.0815, 1301158134, 9285536, 52, ASTERIE, FNJR, 0, 0
226305000, -7.49624, 12.0824, 1301158211, 9285536, 52, ASTERIE, FNJR, 0, 0
226305000, -7.49679, 12.0832, 1301158268, 9285536, 52, ASTERIE, FNJR, 0, 0
226305000, -7.49751, 12.0836, 1301158310, 9285536, 52, ASTERIE, FNJR, 0, 0
226305000, -7.49817, 12.0838, 1301158344, 9285536, 52, ASTERIE, FNJR, 0, 0
226305000, -7.49942, 12.084, 1301158404, 9285536, 52, ASTERIE, FNJR, 0, 0
226330000, -0.848117, 0.662487, 1301158407, 9221918, 80, BW UTAH, FMCW   , 332, 58
226330000, -0.850015, 0.66675, 1301158479, 9221918, 80, BW UTAH, FMCW   , 332, 58
227084000, -5.38836, 12.07, 1301158153, 0, 60, SURFER rur, FQBG, 26, 6
227084000, -5.38837, 12.07, 1301158203, 0, 60, SURFER rur, FQBG, 26, 6
227084000, -5.38834, 12.07, 1301158273, 0, 60, SURFER rur, FQBG, 26, 6
227084000, -5.38835, 12.07, 1301158292, 0, 60, SURFER rur, FQBG, 26, 6
227084000, -5.38835, 12.07, 1301158333, 0, 60, SURFER rur, FQBG, 26, 6
228050000, -4.46698, 11.434, 1301158140, 9175652, 52, ULYSSE, FNUL, 0, 0
228050000, -4.46863, 11.4364, 1301158219, 9175652, 52, ULYSSE, FNUL, 0, 0
228050000, -4.46965, 11.4378, 1301158268, 9175652, 52, ULYSSE, FNUL, 0, 0
228050000, -4.47071, 11.4393, 1301158320, 9175652, 52, ULYSSE, FNUL, 0, 0
228050000, -4.47155, 11.4406, 1301158358, 9175652, 52, ULYSSE, FNUL, 0, 0
228050000, -4.47331, 11.4431, 1301158438, 9175652, 52, ULYSSE, FNUL, 0, 0
228073000, -8.79641, 13.2582, 1301158153, 9228693, 40, SURFER srp, FHAK, 32, 6
228073000, -8.79641, 13.2582, 1301158183, 9228693, 40, SURFER srp, FHAK, 32, 6
228073000, -8.79641, 13.2582, 1301158243, 9228693, 40, SURFER srp, FHAK, 32, 6
228073000, -8.79641, 13.2582, 1301158292, 9228693, 40, SURFER srp, FHAK, 32, 6
228147600, 4.0651, 9.69876, 1301158364, 0, 0, SURFER ruu, FQCT, 25, 6
228147600, 4.0651, 9.69876, 1301158413, 0, 0, SURFER ruu, FQCT, 25, 6
228147600, 4.0651, 9.69876, 1301158433, 0, 0, SURFER ruu, FQCT, 25, 6
228305900, 6.4259, 3.33948, 1301158447, 9499711, 69, SURFER srw, FNJZ   , 34, 6
228321800, -7.65337, 12.0427, 1301158082, 9320910, 52, BOURBON ALADIN, FMEF, 0, 0
228321800, -7.6529, 12.0428, 1301158142, 9320910, 52, BOURBON ALADIN, FMEF, 0, 0
228321800, -7.65204, 12.0429, 1301158262, 9320910, 52, BOURBON ALADIN, FMEF, 0, 0
228321800, -7.65167, 12.043, 1301158302, 9320910, 52, BOURBON ALADIN, FMEF, 0, 0
228321800, -7.65123, 12.043, 1301158363, 9320910, 52, BOURBON ALADIN, FMEF, 0, 0
228321800, -7.65109, 12.0431, 1301158382, 9320910, 52, BOURBON ALADIN, FMEF, 0, 0
228321800, -7.65057, 12.0431, 1301158442, 9320910, 52, BOURBON ALADIN, FMEF, 0, 0
228321900, -4.78639, 11.8349, 1301158213, 9320934, 52, BOURBON ALEXANDRE, FMGT, 0, 0
228321900, -4.78633, 11.8349, 1301158252, 9320934, 52, BOURBON ALEXANDRE, FMGT, 0, 0
228321900, -4.78638, 11.8349, 1301158313, 9320934, 52, BOURBON ALEXANDRE, FMGT, 0, 0
228321900, -4.78637, 11.8349, 1301158373, 9320934, 52, BOURBON ALEXANDRE, FMGT, 0, 0
228321900, -4.78638, 11.835, 1301158433, 9320934, 52, BOURBON ALEXANDRE, FMGT, 0, 0
228322700, 4.56067, 4.62121, 1301158390, 9319715, 52, BOURBON EMERALD, FNRB, 0, 0
